cells_areashape_area	cells_areashape_eccentricity	cells_areashape_extent	cells_areashape_formfactor	cells_areashape_majoraxislength	cells_areashape_minoraxislength	cells_areashape_orientation	cells_areashape_perimeter	cells_location_center_x	cells_location_center_y	cells_neighbors_anglebetweenneighbors_2	cells_neighbors_firstclosestobjectnumber_2	cells_neighbors_firstclosestxvector_2	cells_neighbors_firstclosestyvector_2	cells_neighbors_numberofneighbors_2	cells_neighbors_percenttouching_2	cells_neighbors_secondclosestobjectnumber_2	cells_neighbors_secondclosestxvector_2	cells_neighbors_secondclosestyvector_2	nuclei_areashape_area	nuclei_areashape_eccentricity	nuclei_areashape_extent	nuclei_areashape_formfactor	nuclei_areashape_majoraxislength	nuclei_areashape_minoraxislength	nuclei_areashape_orientation	nuclei_areashape_perimeter	nuclei_location_center_x	nuclei_location_center_y	perinuclei_areashape_area	perinuclei_areashape_eccentricity	perinuclei_areashape_formfactor	perinuclei_areashape_majoraxislength	perinuclei_areashape_minoraxislength	perinuclei_areashape_orientation	perinuclei_areashape_perimeter	perinuclei_location_center_x	perinuclei_location_center_y	perinuclei_parent_expandednuclei	perinuclei_parent_nuclei
-0.22139825210173353	-0.354291711914136	-0.20591865353762254	-0.12083053978492084	-0.29810338242212764	-0.011444471991610694	-0.034957717979823305	-0.08808038843344135	0.007531145484474588	-0.00013356124589325447	0.04062074323737169	0.016995421024354362	0.22902156538027485	-0.12859332805011192	-0.07384808318243269	-0.22920979025638782	-0.0375510646237938	-0.2658162098217577	0.12803105808622997	-0.04597471098120947	-0.04267514494256278	-0.48154075646510175	-0.27241441975749986	-0.007254325942033888	-0.0010184057934801826	0.03460387420155015	0.08640259278802724	0.007702502227101339	-0.0009784560344255865	0.16447925760470103	-0.21396338244342464	0.18645036056914505	-0.08265365276357593	0.11154452262122448	0.021792687935174387	0.08231366079200696	0.00757472490903783	-0.0008009143577780435	-0.005685989726852826	-0.005685989726852826
0.10434543582918179	-0.005727554773933774	-0.12861680136091636	-0.08823175823314489	0.08297503681384247	0.08760457807320722	-0.013416401567434073	0.10322413673488304	-0.0002948911981354163	0.0025497880050094207	0.04981082404919146	0.012235773045205844	0.019169223857462336	-0.03358649667441327	0.0316129146927858	0.15567564114240676	0.009323011030537037	-0.012749380289138218	-0.03092175826627351	-0.0016422600844172128	-0.5060993620288559	-0.19675200888469466	-0.233121146685038	-0.21372041651448132	0.25644653657655686	-0.018251874667919107	0.07156360290540367	-0.00025742398980482605	0.0025721065374831216	-0.3162409951386139	-0.08267935151521824	-0.5533088705462638	-0.13763553552780436	-0.08864878023760969	-0.007190914810866817	-0.0508406714807131	-0.00018626971273436602	0.0026854813323252493	0.011075011395169023	0.011075011395169023
-0.04663646822883444	0.00732393754033394	-0.06346257860604904	-0.07063128464217973	-0.0037005621097806404	-0.024361487698292272	-0.07465090567156092	0.006794359515106249	-0.06666503183887294	-0.0037705446116561014	-0.5036992540571332	0.10223475681547173	0.585058799320331	-0.00015493891996848363	0.14907839559499986	0.06055973803425635	0.11158048926489272	0.5596026303979278	-0.037989778058925894	-0.00649013802292521	-0.00980699394428463	-0.030517278487829713	-0.011153730795379579	0.004871660776400517	-0.00611122247439805	0.029440873132217934	0.00532138394280702	-0.06217369082484538	-0.0036442827691977454	0.014865296654819673	-0.033491978041723526	0.026611315975519963	-0.0035408232330253427	0.008352195682039836	0.029366870529694517	0.004842907715320164	-0.06235347312082825	-0.0037396804660859667	0.05348605629745606	0.05348605629745606
0.02120954162289387	0.09890187614410034	0.04962531578752	0.06242045005011014	0.0374422710053524	-0.03347588412832687	-0.3053579682388338	-0.0170566115118153	0.011034824665993627	-0.0815460287954526	-0.019343344639449277	-0.01787993177862418	-0.05780960342606338	-0.6383765028105295	0.030198078806879004	-0.00985038330565223	-0.018311864063032767	-0.04377262534590448	-0.6480251571837614	-0.009963887639769797	0.002765691339922438	-0.05440321098901313	-0.01141706872691406	-0.0022345415196009	-0.016193459374314784	0.11540959396351537	-0.006911165167390128	0.011374388602263665	-0.08878381953019959	0.026209442553647908	-0.030150320532527378	0.05546022587991089	-0.014568564869739072	0.011213925007597166	0.08742562561752258	-0.0019189663182319345	0.01136659558658928	-0.08868107514603724	-0.012850030473425256	-0.012850030473425256
0.0974964199717584	-0.02749050586881442	0.17150935877649298	0.08652309830077523	0.02270709982296691	0.05704306295912964	-0.19962615581022966	0.023007022851018185	0.06051657659961421	0.0031160281221981334	0.652777166593284	0.000326444243959223	0.3587895945699102	0.03109601969363912	-0.405083852439179	-0.1526584041971579	0.008974527719219805	0.37336778093143785	0.008906218069082705	-0.0038877605184785627	0.00862616532056934	0.022451095845286054	-0.023864525373502865	-0.006190655448120987	-0.007320438088250461	0.08050887838702264	-0.0022035764694076274	0.06395220825315932	0.0033192180290488953	-0.012735385011924788	0.019644338496002993	-0.02061031407260216	-0.008466451950269705	-0.017909691310551513	0.05774665078968785	-0.009417868689358962	0.06389232994152813	0.003228641550313516	-0.027530594576576268	-0.027530594576576268
-0.021020189166224234	-0.10752908726391364	-0.037120718269279665	-0.03254842552793069	-0.05813715577527946	0.0269374129850994	0.7913384580924385	0.0024945834987492328	0.004701122997799595	-0.029478210585921136	0.13655597596524005	0.01525613861875895	0.13913805747108	-0.23432558846824744	-0.05897882802783017	-0.05558503583454529	0.015592405062672482	0.10862832331956655	-0.28147724071188557	0.015197115041919618	0.02649378610537534	0.04827841563505325	0.0208645265488685	0.014377709251668563	0.001084829738823309	-0.3068002164075165	0.005338947522706244	0.00594184581263066	-0.031978562162563756	-0.011233019491838355	0.03322607123890121	-0.02846436817314658	0.015535600810293303	-0.009704293712558928	-0.2464755442775729	0.00024219532760061125	0.005953389276396743	-0.03203251355830384	0.004608410517986058	0.004608410517986058
0.1365216490014348	0.5096591786170065	0.28763249917657446	0.26805990132045704	0.253377160359738	-0.13391193107555127	0.19276432603450414	-0.030914726551248273	0.04480622154154407	0.009257147952043132	-0.07227998416436726	-0.04540955335310135	-0.0051084534899384915	0.05923290996437758	-0.06438371017501221	0.06179699316710152	-0.03927670498167188	0.03346672716503152	0.06568859449686944	-0.0944223746458132	-0.10954448983305722	-0.3935005928601411	-0.21734507612511184	-0.08740109569570462	-0.022864577914066438	-0.0628608520197711	0.009823900129437253	0.045381023582471224	0.010071111090225045	0.12995503574283448	-0.2498599933368947	0.2573408947344154	-0.14292243306104163	0.0806693410896145	-0.055471957613019915	0.0045458460121891075	0.045400748960593894	0.009914112845327842	-0.043682479520217914	-0.043682479520217914
0.07076515454202752	0.04800700506595454	0.13718313882576827	-0.007424874727902424	0.0657948238624122	0.021481987959079796	0.005331543576701334	0.07122059635233044	-0.4083380344690662	-4.67250455529547e-05	0.07473728489472051	0.3099797726704055	-0.06245054007618389	-0.010541698287704016	-0.12106719067412824	-0.1794547247334079	0.300267601106765	-0.11701243427984392	-0.006994363893445196	-0.018775537384768698	-0.004447963087230257	-0.004723023328729259	-0.06431344644136157	-0.013988950192116004	-0.017296830327807496	-0.005590135709297867	0.006215858215054908	-0.4101711296711589	-0.0006331807677392324	0.0066046641782084295	-0.031200468750952264	0.0252368454517318	-0.027740417699369333	-0.00733724073010033	0.0118199532245343	-0.007554959863284804	-0.4101149703541289	-0.00048093889279930723	0.31347251698605205	0.31347251698605205
-0.1565871726065113	0.04496756708096818	0.486095978514974	-0.3724201003878596	-0.09085378552224674	-0.10326543721812448	-0.0009337077776644664	0.10683502815680168	0.04120967735091377	0.00893160360866399	0.07795975427791792	-0.034849925596352305	0.0016608573857994635	-0.0006489856654459669	0.3660311765157462	-0.2279138128004524	-0.03301475313184227	0.01848175791007811	0.0032491285384510654	-0.07567163800741117	-0.03917212376183295	0.3637496949700878	-0.42684460758539366	0.0038927555804864947	-0.04599658732555945	0.00209200336444133	0.11191317948701852	0.040824378959325044	0.008513011196231858	0.029276836020415777	-0.13892296829085815	-0.033281276604673685	-0.07169401602700994	-0.023717835799195973	-0.008888898334835492	0.04485603073049257	0.040864848905207606	0.008465409578857467	-0.036954181685696315	-0.036954181685696315
0.02111596593227262	-0.05104064951561592	-0.2788791346121808	-0.020134992562345324	0.0735837143054285	0.04203856490673944	-0.007683297516013623	-0.011635231134368894	-0.01678941545178533	0.0009909045933411027	-0.03954869819106537	0.007275752908334238	-0.02230193268882927	-0.03274875385771116	-0.37116235559974076	0.49603694847773555	0.010633322321004363	-0.021981787875267125	-0.011433154486148484	-0.0780348564160181	0.13112765066250898	0.4144322587797803	-0.42971466607003583	0.0459402160462033	-0.12063423873213552	-0.006090962820006545	0.10218278001210762	-0.016116450486680197	0.0011336333536036735	0.08870680463230395	-0.28522130595632855	0.0718069672547418	-0.12909181010740056	0.04970666594780117	0.009826152667093458	0.045433800475941345	-0.01651272137979067	0.001049389022909634	0.01306288561172611	0.01306288561172611
0.015317318805622092	-3.2487226456846645e-05	-0.008679065242490368	0.024434565802017427	-0.002971209979340165	-0.0030350757339626007	-0.04758315844646222	-0.0067147831885731556	0.006101170534982299	0.0008035977580077187	0.009736596938512131	-0.006243989431541081	0.0025161425256770434	0.0015416351457564516	0.02885525707690243	-0.03412090423530716	-0.00435369464916157	0.0024822584308748785	-0.0007659789873673949	0.007219619576132763	0.03773805727867209	-0.003400579076660677	0.0035246648965007316	0.01414928937668647	-0.009116609113504204	-0.6923433500580023	0.00435342363763308	0.005476640058748577	-0.0009179438797937375	-0.016574151315004407	-0.03623587311039223	-0.017127579631736188	-0.02812449770684416	0.009281120592380754	0.7144736813078072	-0.005220350727764713	0.005757859693710866	-0.00037701762262132526	-0.007024572314784223	-0.007024572314784223
0.16149798960554593	0.024917641824423405	-0.380622427314438	0.5610597429696975	0.05779397441162846	0.043101904473155345	-0.0006065706587824737	-0.18166093948273218	0.007251207805326287	0.0037526984142302044	0.014450719211332341	-0.001409870381121725	0.03300626481308226	0.019559453164511575	0.2876179531673353	-0.4823624196149978	-0.003645241105903141	0.015248937529058038	0.017555284278538502	-0.050617892230284914	0.004868185616439841	0.2682637494624022	-0.24840185845799162	-0.027049990836919807	-0.03846576864778513	0.03394865971835395	0.04882702419407915	0.007418365330999723	0.0034259362798825022	-0.007377092522196567	-0.035358242653851006	-0.07101049000615887	-0.08187709231498823	-0.03419064498290175	-0.0349658790812531	0.008035937294739889	0.007614836441449173	0.0038722933503010665	-0.006572324800337479	-0.006572324800337479
-0.02826738793068318	-0.04614677975491793	-0.04096161053867675	0.021715517584382178	0.02363421354956115	0.015577932954826214	-0.005143463522716593	-0.0219248209112513	-0.004134759141885373	-0.0023952414041628414	-0.011293213964040455	0.0005361328644407012	-0.0036509483017727624	-0.006855203993581716	-0.05862931905880263	0.07240512431486054	0.002700303008254454	-0.0005598119483227054	-0.0042649538708476355	-0.10050392951257696	-0.5427909826347972	0.12066644850049259	-0.20671913048583412	-0.13821336873746204	0.04560342411223342	-0.05092049920688957	0.03333244165049522	-0.0051246066752760515	-0.00248961229498988	0.25328499303011515	0.5275848667116372	0.3743607623362996	0.26873333957826084	-0.18958020502958317	0.04538732149173354	0.06960545862849243	-0.005248395788445023	-0.0029124381589380388	0.002946226003770132	0.002946226003770132
-0.18968836480692544	-0.3921581036078424	0.030176909759946777	0.0985953249537537	0.5580372305261886	-0.376176415170009	0.0020150515053498352	0.07589069912983412	0.003105847013848112	0.0017394874896559387	0.022490765533903	-0.0036862591975732883	-0.0020705411365277426	0.003295938115082289	0.02390294046697465	-0.028237951694478174	-0.0035530624606336103	-0.0029281730258881103	-0.0028135240369502185	-0.09319586280370368	-0.2070811648974994	-0.03259696571675824	0.09105705213966406	0.2624344286724578	-0.2633060824375039	-0.0011654202751890663	-0.054050005712898946	0.003115805714028131	-0.000526887809489338	-0.05358031399247272	-0.2459412302800646	-0.05589835899788298	0.21660304046591522	-0.1459080435452845	-0.002553304619292247	0.04691639280205499	0.0035092352617215835	-0.0003507849640855722	-0.002287375353921952	-0.002287375353921952
-0.16060057787456883	-0.2562816034646878	0.02359144150918282	0.04150900885031063	0.38755075212883505	-0.29627205741248946	-0.005840209334394213	0.08274121172360357	0.0015815935227124212	-0.001334089988606943	0.0007349767065341212	-0.004653920187623173	0.0005184537461482286	0.000815559475931732	0.010866507256912919	0.0021713290153262815	0.0005374314149059825	0.005568379415670319	-0.005856993061355811	0.12567952860020695	0.30943782719717067	0.009090402345765108	-0.09891644846033829	-0.36782898323913793	0.40197203177280805	0.0008003445265004627	0.08337923322723562	0.000713655489313049	-0.0010277969700015458	0.01117195300280981	0.30401101892401244	0.07943240758705519	-0.30036461380370827	0.2039123283264471	0.0007589354267437331	-0.07259463722629186	0.0009581426379137351	-0.0010616746000893511	-0.0009863027887142388	-0.0009863027887142388
0.6422075922847723	-0.1574723221087739	0.013063702239661027	-0.32003199763940304	0.019006160761519203	-0.33821097775606224	0.0014691948391952203	-0.5197774194504625	-0.003229038428956804	0.003042761296224966	-0.0004287074619733766	0.004241610721508582	-0.0008513593797601082	0.0039624294599817644	0.0268839195354596	-0.00553807678031068	-0.0005021206611892648	-0.00021354601449943833	0.0007668714586052949	0.20748464227208907	-0.03402934087605913	-0.012540510027479468	-0.019117542282095737	0.04366537363418958	-0.03270794419078474	0.006098029283623685	0.053329181701420036	0.001732792054102511	-0.0008339583771877351	-0.029588587538269227	0.006289139123082252	0.08821040924380967	-0.05324469969000079	-0.06285784818596321	-0.006297608424435975	-0.0913056502965587	0.0016767213725063749	-0.00035599653696314075	-5.773125745213464e-05	-5.773125745213464e-05
0.11247677474981382	-0.011178101473159011	-0.05340048397960709	0.18985231645333284	-0.29587455905538074	-0.30637931443814753	-0.0013783243022200305	0.537023424504338	0.003821171781356502	0.0018232553207042437	-0.008778519652519724	-0.0031091403055591854	-0.0034668591261573234	0.003288189395951324	-0.005294930332186122	0.03425959855635993	-0.004214992367558089	-0.0007338404209835149	0.003569842428315829	0.34300570268693453	-0.11788871696134144	0.0035416486781934334	-0.0055132911553095205	0.28540086125429803	-0.05292091275675942	0.009328062557762015	0.24889262918964727	0.0035140358526706272	-0.00029126817157099083	-0.11482650666662202	0.05246197999771479	0.19240123360513764	-0.2487799850479835	-0.17309435810382223	-0.006037038160699422	-0.23313147499498815	0.003752643724289405	0.0007766056165667362	-0.005342568844657155	-0.005342568844657155
0.33442727053242216	-0.06707580768512111	-0.029897058139193425	0.08293390265551111	-0.29015316560752713	-0.44475768101694163	0.0009523528459000549	0.34491113230832543	0.0011170211872742197	-0.0029227951879924746	-0.01535933199363225	-0.0037898977515196386	-0.001748721641583073	-0.0020525157286420403	-0.011207090993600566	0.034124752306336506	0.00507435730455974	0.0012364924846309938	0.00035944986731348966	-0.3149013870282227	0.07285117499388896	0.019662943521259316	0.005549753971092253	-0.2678348675395122	-0.017177766354421475	-0.0023172083284316303	-0.25182402939734744	-0.00010360593902969395	0.0016484718558623657	0.21549932599388372	-0.022395961912345858	-0.2218459344231616	0.21842068804862355	0.18370698012180334	0.0023587948157622572	0.23532147691254907	-0.0001906167521238911	0.0007187682972765641	-0.0011658813780406224	-0.0011658813780406224
0.03292343470001842	0.005852269789796539	-0.01757557286533943	0.03132352145099464	-0.05434183121940314	-0.01568275277768284	-0.001643643784642431	0.05310807363353891	0.0021915054642103905	-0.000441686473967127	0.0027309936525556277	-0.003918212705368831	-0.0002328386931410211	0.00041738589573259155	0.006011931425225857	-0.006190229588521894	-0.0014961269775129746	0.000323967079050351	-0.0006136421481399011	0.009187410074781995	0.2215942523375525	-0.007180966060465312	-0.06472331220469954	-0.29065296116435513	0.27676626541796256	-0.0009617101420765634	0.20218670325753982	0.0013489657172423841	0.0001943481285937576	-0.4163522498429103	-0.2901084483585007	0.2911728867894359	0.5531669686529453	-0.29411838482218483	0.0009729020516195971	-0.035670465074760266	0.002213604822009293	0.0007419524193367157	-0.0011084397158687255	-0.0011084397158687255
0.09390016841379904	-0.009172181025577535	0.0014984141866931655	-0.029517947796152508	-0.009721133067121234	-0.04066181656488337	-0.0008699028444477874	-0.04017563464802605	0.0023694272018023295	0.0010505657389186553	-0.0006522924331164911	-0.0048432301037275305	-0.0001262928495472746	-0.0031679030575797323	-0.0053279323476634385	0.002516101211699366	0.019863439732777294	-0.002718686173746242	-0.00017699374325318672	-0.6706686822219015	0.0016645193732170022	0.005686625243137525	0.23956114393796496	0.22206903790037835	0.15999824645189462	0.0034675090124381275	0.5441561712890068	-0.0025799090276602543	-0.0011340308817747724	-0.15717107870117816	0.0997589907645019	0.06817838781709382	-0.20053215169577773	0.03054107208513765	-0.0021282411924298727	0.1660232222732123	-0.0020739109325563793	-0.001628333644764102	-0.007066910893272386	-0.007066910893272386
0.02571326611299022	0.0027031428050181597	-0.005319136820423739	0.00750989368101028	-0.018932873714875044	-0.014476225328275444	0.0017789127217549248	0.013353350696838906	0.0018076876901929476	-0.004193426213604487	0.0008735987603596532	0.0190919427697138	-0.0005008960996452615	-0.000344236750355751	0.0011634046127888648	-0.0025150809239470845	-0.005207918664058548	0.003032229845005012	-0.0006227993595294718	0.01666514463876307	-0.09989723119626985	0.013792898059737607	-0.1950272545170229	0.23131584058286275	-0.031489894585971186	-0.00017024975659787715	-0.30082419878356687	-0.0022213553049467705	0.0013932171569531748	-0.6187997704396264	0.16933253913859214	0.236148117117975	0.05485192017496701	0.531871890511864	-0.0012877151462735992	0.2263934802622643	-0.002517120768758617	0.001707609437827766	-0.005861623158454128	-0.005861623158454128
0.025504000955325696	-0.007144159760486631	-0.009325740492580266	-0.003177449260255971	-0.007956420593229353	-0.014036156867145473	0.0005419670554662795	-0.008018310687849988	-0.003135872692061407	0.006821211420489066	0.0024407120329197458	-0.006824645194805728	0.001047166190021768	0.0006334592980406651	0.005998161903672137	-0.004369730527110184	-0.006100287452393913	0.0003301674883744957	-1.974769269517539e-05	-0.26712147068559344	0.022203967231222397	-0.002092139604699177	-0.15581336765592013	0.3737808703219695	0.38740165228216783	-0.0014367724542600942	-0.20187946486357625	0.0019171482111459415	-0.00448567268023449	0.1461678230796601	-0.012872246966789347	-0.04094768353618977	0.21873088776858665	0.1632328042366379	0.0017464840207081543	-0.6885864857432175	0.0005098696137245716	-0.0032990745917739275	0.007422186733625255	0.007422186733625248
0.00402475031748016	-0.0003465908755892778	-0.000455333466612108	0.00044308816614009773	-0.0013783564519333838	-0.004722440727508513	0.0011304540260822801	0.0028003015768981567	-0.03911504960225435	-0.00031589102061290364	-0.0015548650034029265	0.487773223875484	-0.05011971221614107	0.0008622506133979816	-0.0007348705486696621	0.0018486753878278572	-0.8255704808704316	0.09447731673913168	-0.00018643831831382276	-0.018209191737423625	0.010154386924182753	0.0014843042582192013	0.0017872585639634496	0.026129970640326634	0.04909246654737592	-0.001304171138351923	-0.027600027123776905	0.025280439928153247	0.0011893530667387592	0.008194497869872842	-0.00520336601394554	0.005918827685149897	-0.027160346912802225	-0.05101420011444058	0.0011595547986797267	0.04419795069507043	0.015907536177140857	-0.0006038021922311274	0.1686281642876556	0.1686281642876556
